order_id,order_date,region,country,product_category,product_name,sales_channel,quantity,unit_price,total_sales,profit,customer_segment
ORD-000250,2022-05-07,North,Canada,Electronics,Laptop Pro,Retail,6,1218.22,7309.32,1388.81,Home Office
ORD-000251,2023-06-15,West,UK,Electronics,Wireless Headphones,Online,5,144.99,724.95,221.36,Consumer
ORD-000252,2022-08-07,West,Germany,Grocery,Organic Coffee Beans,Online,7,12.41,86.87,26.71,Consumer
ORD-000253,2022-01-14,East,India,Grocery,Organic Coffee Beans,Online,12,11.99,143.88,51.52,Home Office
ORD-000254,2022-06-22,South,Argentina,Grocery,Olive Oil Premium,Online,7,16.9,118.3,32.18,Corporate
ORD-000255,2022-08-10,North,USA,Grocery,Organic Coffee Beans,Online,8,11.22,89.76,23.94,Corporate
ORD-000256,2022-03-01,East,Japan,Grocery,Olive Oil Premium,Online,11,19.34,212.74,50.94,Corporate
ORD-000257,2022-01-07,South,Argentina,Clothing,Running Shoes,Online,3,108.44,325.32,118.14,Consumer
ORD-000258,2022-05-14,West,Germany,Furniture,Bookshelf,Online,5,130.2,651.0,204.97,Consumer
ORD-000259,2022-01-02,North,USA,Electronics,Smartphone X,Online,3,806.25,2418.75,699.83,Corporate
ORD-000260,2022-03-03,North,Canada,Electronics,4K Monitor,Retail,3,387.9,1163.7,360.2,Corporate
ORD-000261,2022-01-24,North,Canada,Electronics,4K Monitor,Retail,8,417.85,3342.8,872.86,Home Office
ORD-000262,2022-01-05,West,UK,Electronics,Wireless Headphones,Retail,7,144.91,1014.37,311.34,Corporate
ORD-000263,2022-01-26,South,Argentina,Clothing,Men's Jacket,Online,4,93.45,373.8,150.29,Corporate
ORD-000264,2022-11-02,North,Canada,Grocery,Organic Coffee Beans,Retail,12,10.84,130.08,34.71,Corporate
ORD-000265,2022-03-02,South,Argentina,Electronics,Laptop Pro,Retail,4,1177.35,4709.4,1238.31,Corporate
ORD-000266,2022-06-20,East,India,Grocery,Breakfast Cereal,Online,10,6.3,63.0,18.35,Corporate
ORD-000267,2022-05-09,North,Canada,Grocery,Olive Oil Premium,Online,14,17.42,243.88,72.54,Home Office
ORD-000268,2023-12-11,West,UK,Electronics,4K Monitor,Online,3,433.23,1299.69,380.35,Corporate
ORD-000269,2022-01-21,North,USA,Electronics,Smartphone X,Retail,1,742.66,742.66,152.61,Corporate
ORD-000270,2022-02-17,East,China,Clothing,Running Shoes,Online,5,110.53,552.65,201.88,Consumer
ORD-000271,2022-01-02,East,Japan,Electronics,Wireless Headphones,Online,1,139.9,139.9,58.64,Corporate
ORD-000272,2022-01-31,South,Argentina,Furniture,Ergonomic Chair,Online,5,231.67,1158.35,300.58,Home Office
ORD-000273,2022-12-04,North,Canada,Furniture,Ergonomic Chair,Online,2,233.87,467.74,162.37,Home Office
ORD-000274,2022-08-11,South,Argentina,Clothing,Women's Dress,Retail,6,79.63,477.78,166.85,Corporate
ORD-000275,2022-01-19,West,UK,Electronics,Smartphone X,Online,3,873.01,2619.03,684.94,Consumer
ORD-000276,2023-03-25,West,France,Grocery,Breakfast Cereal,Online,14,5.5,77.0,16.89,Home Office
ORD-000277,2022-12-31,East,Japan,Grocery,Olive Oil Premium,Online,6,18.93,113.58,36.57,Corporate
ORD-000278,2022-01-20,North,USA,Furniture,Bookshelf,Online,2,125.99,251.98,64.43,Home Office
ORD-000279,2022-01-02,South,Argentina,Clothing,Men's Jacket,Retail,10,86.33,863.3,385.77,Home Office
ORD-000280,2022-06-03,West,Germany,Grocery,Olive Oil Premium,Online,5,17.25,86.25,20.65,Corporate
ORD-000281,2022-05-14,South,Brazil,Electronics,Laptop Pro,Retail,3,1308.02,3924.06,967.82,Home Office
ORD-000282,2022-08-04,West,France,Furniture,Ergonomic Chair,Retail,8,228.86,1830.88,460.55,Consumer
ORD-000283,2022-02-06,West,France,Furniture,Bookshelf,Online,5,109.01,545.05,167.26,Corporate
ORD-000284,2022-10-17,West,UK,Electronics,Wireless Headphones,Retail,10,161.3,1613.0,600.7,Home Office
ORD-000285,2022-04-05,South,Brazil,Grocery,Olive Oil Premium,Retail,14,17.9,250.6,79.64,Home Office
ORD-000286,2023-03-25,North,Canada,Clothing,Men's Jacket,Online,1,98.65,98.65,32.49,Home Office
ORD-000287,2022-05-30,West,Germany,Electronics,Smartphone X,Online,2,859.42,1718.84,455.02,Consumer
ORD-000288,2022-04-01,South,Brazil,Electronics,Smartphone X,Online,5,858.81,4294.05,1216.34,Consumer
ORD-000289,2022-02-07,North,Canada,Electronics,Smartphone X,Retail,4,849.05,3396.2,879.43,Consumer
ORD-000290,2022-02-20,East,Japan,Clothing,Men's Jacket,Online,5,81.93,409.65,187.96,Consumer
ORD-000291,2022-02-01,South,Argentina,Furniture,Ergonomic Chair,Online,2,264.61,529.22,154.14,Corporate
ORD-000292,2023-01-14,South,Brazil,Electronics,Smartphone X,Online,3,823.27,2469.81,698.48,Corporate
ORD-000293,2022-03-22,North,Canada,Electronics,Smartphone X,Retail,2,730.0,1460.0,435.07,Corporate
ORD-000294,2023-02-16,North,USA,Electronics,Wireless Headphones,Online,4,150.66,602.64,190.12,Home Office
ORD-000295,2022-08-14,North,USA,Electronics,Smartphone X,Retail,7,730.55,5113.85,1111.61,Corporate
ORD-000296,2022-02-14,South,Brazil,Clothing,Men's Jacket,Online,5,84.53,422.65,139.54,Home Office
ORD-000297,2022-03-21,West,France,Furniture,Bookshelf,Retail,3,110.23,330.69,89.33,Home Office
ORD-000298,2022-11-04,North,USA,Electronics,4K Monitor,Retail,7,389.24,2724.68,900.93,Home Office
ORD-000299,2022-01-08,West,France,Clothing,Men's Jacket,Online,4,96.81,387.24,146.53,Home Office
ORD-000300,2022-04-07,East,India,Clothing,Women's Dress,Retail,10,73.01,730.1,357.93,Consumer
ORD-000301,2023-07-03,North,Canada,Furniture,Bookshelf,Online,3,108.02,324.06,87.87,Home Office
ORD-000302,2022-07-18,West,Germany,Clothing,Women's Dress,Online,4,77.98,311.92,109.34,Consumer
ORD-000303,2022-06-12,West,Germany,Furniture,Standing Desk,Retail,1,492.68,492.68,146.9,Corporate
ORD-000304,2022-05-22,East,India,Clothing,Women's Dress,Online,2,82.02,164.04,64.43,Home Office
ORD-000305,2022-01-04,North,USA,Clothing,Running Shoes,Online,5,105.11,525.55,207.12,Consumer
ORD-000306,2022-01-25,North,USA,Clothing,Running Shoes,Retail,10,105.01,1050.1,474.09,Home Office
ORD-000307,2023-01-09,East,China,Grocery,Olive Oil Premium,Online,6,19.56,117.36,36.36,Consumer
ORD-000308,2022-06-07,West,France,Electronics,Smartphone X,Retail,4,874.91,3499.64,902.47,Consumer
ORD-000309,2022-01-01,South,Brazil,Grocery,Organic Coffee Beans,Retail,17,11.76,199.92,51.87,Corporate
ORD-000310,2022-01-07,North,Canada,Electronics,Smartphone X,Online,5,812.1,4060.5,833.33,Consumer
ORD-000311,2022-03-10,West,Germany,Electronics,4K Monitor,Retail,9,364.66,3281.94,769.01,Corporate
ORD-000312,2022-05-13,East,India,Grocery,Organic Coffee Beans,Retail,11,11.64,128.04,32.54,Consumer
ORD-000313,2022-07-30,South,Brazil,Grocery,Organic Coffee Beans,Retail,9,12.4,111.6,36.8,Home Office
ORD-000314,2022-09-24,East,India,Clothing,Running Shoes,Retail,10,116.39,1163.9,473.98,Home Office
ORD-000315,2022-02-18,South,Argentina,Grocery,Organic Coffee Beans,Online,8,11.89,95.12,27.65,Consumer
ORD-000316,2022-02-10,East,India,Clothing,Running Shoes,Online,3,116.82,350.46,112.06,Consumer
ORD-000317,2022-01-01,East,Japan,Clothing,Running Shoes,Online,2,117.95,235.9,76.51,Consumer
ORD-000318,2023-09-19,South,Argentina,Clothing,Women's Dress,Retail,4,86.38,345.52,120.38,Consumer
ORD-000319,2022-01-08,North,USA,Furniture,Bookshelf,Online,4,128.93,515.72,147.99,Home Office
ORD-000320,2022-06-30,East,China,Clothing,Women's Dress,Online,5,86.07,430.35,202.19,Home Office
ORD-000321,2022-01-04,West,France,Electronics,Wireless Headphones,Online,1,154.48,154.48,56.15,Consumer
ORD-000322,2022-06-09,East,China,Furniture,Standing Desk,Retail,9,529.78,4768.02,1593.69,Corporate
ORD-000323,2022-04-16,North,Canada,Furniture,Standing Desk,Online,2,527.1,1054.2,280.22,Home Office
ORD-000324,2023-01-19,North,Canada,Clothing,Men's Jacket,Online,3,84.36,253.08,90.35,Corporate
ORD-000325,2022-01-01,West,Germany,Electronics,4K Monitor,Online,2,406.74,813.48,220.59,Consumer
ORD-000326,2022-01-01,South,Brazil,Furniture,Standing Desk,Retail,9,473.72,4263.48,1264.63,Corporate
ORD-000327,2022-03-13,North,USA,Grocery,Olive Oil Premium,Online,12,17.05,204.6,68.17,Consumer
ORD-000328,2022-06-02,North,USA,Electronics,Smartphone X,Retail,8,739.13,5913.04,1200.74,Corporate
ORD-000329,2022-10-16,West,France,Clothing,Women's Dress,Online,5,84.41,422.05,146.95,Home Office
ORD-000330,2022-02-06,West,UK,Grocery,Olive Oil Premium,Retail,12,17.22,206.64,67.89,Home Office
ORD-000331,2022-04-22,East,India,Electronics,Smartphone X,Retail,3,793.59,2380.77,697.41,Home Office
ORD-000332,2022-01-20,West,UK,Grocery,Breakfast Cereal,Retail,8,6.21,49.68,12.06,Corporate
ORD-000333,2022-03-26,West,France,Furniture,Standing Desk,Online,3,490.95,1472.85,460.54,Consumer
ORD-000334,2023-05-03,West,Germany,Grocery,Olive Oil Premium,Retail,12,16.72,200.64,55.84,Home Office
ORD-000335,2023-05-20,North,USA,Furniture,Standing Desk,Online,3,534.69,1604.07,477.94,Corporate
ORD-000336,2022-03-18,West,France,Grocery,Olive Oil Premium,Retail,11,18.11,199.21,51.16,Consumer
ORD-000337,2022-01-20,North,Canada,Clothing,Women's Dress,Retail,4,75.04,300.16,101.42,Home Office
ORD-000338,2022-04-04,South,Argentina,Clothing,Running Shoes,Online,2,107.23,214.46,92.28,Home Office
ORD-000339,2022-03-19,East,China,Electronics,Smartphone X,Online,2,790.37,1580.74,389.26,Corporate
ORD-000340,2022-09-30,East,Japan,Furniture,Bookshelf,Retail,4,111.29,445.16,138.71,Home Office
ORD-000341,2022-03-17,East,India,Electronics,Wireless Headphones,Online,4,153.44,613.76,225.52,Corporate
ORD-000342,2022-02-16,North,Canada,Clothing,Running Shoes,Retail,2,109.82,219.64,73.05,Home Office
ORD-000343,2022-07-11,West,France,Grocery,Organic Coffee Beans,Online,15,12.74,191.1,66.28,Corporate
ORD-000344,2022-03-10,South,Argentina,Grocery,Breakfast Cereal,Retail,13,5.6,72.8,21.12,Consumer
ORD-000345,2022-01-19,East,India,Electronics,Wireless Headphones,Online,4,137.27,549.08,222.05,Corporate
ORD-000346,2022-01-08,North,USA,Electronics,Laptop Pro,Online,3,1271.46,3814.38,849.51,Consumer
ORD-000347,2022-01-02,North,Canada,Clothing,Women's Dress,Online,2,83.82,167.64,72.05,Corporate
ORD-000348,2022-09-21,South,Brazil,Clothing,Women's Dress,Retail,8,86.54,692.32,293.59,Corporate
ORD-000349,2022-01-02,North,USA,Electronics,Laptop Pro,Online,1,1135.09,1135.09,211.01,Corporate
ORD-000350,2022-01-03,North,USA,Electronics,Laptop Pro,Online,3,1129.1,3387.3,664.62,Consumer
ORD-000351,2024-08-31,East,India,Electronics,4K Monitor,Online,2,436.04,872.08,260.35,Consumer
ORD-000352,2022-02-11,East,India,Furniture,Standing Desk,Online,1,487.34,487.34,162.81,Corporate
ORD-000353,2022-03-01,South,Brazil,Clothing,Men's Jacket,Retail,7,97.98,685.86,261.72,Corporate
ORD-000354,2022-01-11,South,Brazil,Grocery,Organic Coffee Beans,Online,6,10.9,65.4,21.92,Home Office
ORD-000355,2022-01-02,East,India,Furniture,Bookshelf,Online,4,116.75,467.0,137.43,Consumer
ORD-000356,2022-01-20,East,India,Furniture,Bookshelf,Retail,7,123.95,867.65,252.33,Consumer
ORD-000357,2022-01-01,East,Japan,Electronics,4K Monitor,Retail,3,422.27,1266.81,364.84,Consumer
ORD-000358,2022-01-19,East,China,Clothing,Men's Jacket,Retail,1,82.87,82.87,34.42,Corporate
ORD-000359,2023-05-21,West,France,Grocery,Organic Coffee Beans,Online,8,11.22,89.76,24.96,Home Office
ORD-000360,2022-01-02,North,USA,Electronics,Smartphone X,Online,2,846.89,1693.78,500.34,Consumer
ORD-000361,2022-06-01,North,Canada,Furniture,Ergonomic Chair,Retail,4,229.82,919.28,225.41,Home Office
ORD-000362,2022-01-08,North,USA,Electronics,4K Monitor,Retail,1,430.59,430.59,134.68,Corporate
ORD-000363,2022-01-18,North,Canada,Grocery,Breakfast Cereal,Retail,14,6.34,88.76,20.69,Consumer
ORD-000364,2022-01-17,West,France,Clothing,Running Shoes,Online,4,109.01,436.04,164.63,Consumer
ORD-000365,2022-01-26,East,India,Furniture,Bookshelf,Online,2,113.37,226.74,56.27,Home Office
ORD-000366,2022-01-01,East,China,Grocery,Organic Coffee Beans,Online,4,12.9,51.6,13.97,Home Office
ORD-000367,2022-11-19,South,Argentina,Furniture,Standing Desk,Retail,7,506.1,3542.7,992.44,Consumer
ORD-000368,2022-02-09,West,UK,Electronics,4K Monitor,Retail,9,371.14,3340.26,969.28,Consumer
ORD-000369,2022-01-02,West,France,Clothing,Men's Jacket,Retail,5,83.11,415.55,142.65,Consumer
ORD-000370,2023-06-28,South,Brazil,Clothing,Running Shoes,Online,1,117.04,117.04,36.06,Home Office
ORD-000371,2022-01-05,West,UK,Clothing,Men's Jacket,Retail,1,86.53,86.53,37.85,Consumer
ORD-000372,2022-04-27,South,Argentina,Electronics,Wireless Headphones,Online,4,144.31,577.24,241.94,Home Office
ORD-000373,2022-03-22,North,USA,Grocery,Olive Oil Premium,Online,9,17.03,153.27,38.0,Corporate
ORD-000374,2022-10-20,West,UK,Electronics,Smartphone X,Retail,4,839.12,3356.48,709.42,Consumer
ORD-000375,2022-01-01,West,UK,Grocery,Olive Oil Premium,Retail,11,18.91,208.01,67.38,Home Office
ORD-000376,2022-08-14,North,Canada,Electronics,Smartphone X,Retail,2,818.27,1636.54,453.47,Consumer
ORD-000377,2023-04-07,East,China,Electronics,4K Monitor,Retail,1,421.8,421.8,129.38,Home Office
ORD-000378,2022-01-01,West,Germany,Furniture,Standing Desk,Retail,7,476.2,3333.4,1124.06,Home Office
ORD-000379,2022-11-19,North,USA,Furniture,Bookshelf,Online,4,117.91,471.64,141.01,Corporate
ORD-000380,2022-01-19,South,Brazil,Electronics,Wireless Headphones,Online,3,143.05,429.15,155.22,Corporate
ORD-000381,2022-01-15,South,Argentina,Clothing,Men's Jacket,Retail,7,90.57,633.99,270.03,Consumer
ORD-000382,2022-04-21,West,UK,Clothing,Men's Jacket,Retail,1,94.4,94.4,31.17,Corporate
ORD-000383,2022-07-23,West,Germany,Clothing,Running Shoes,Online,1,100.0,100.0,37.68,Corporate
ORD-000384,2022-01-13,West,UK,Grocery,Olive Oil Premium,Online,7,17.46,122.22,34.03,Consumer
ORD-000385,2023-05-08,South,Brazil,Electronics,4K Monitor,Retail,9,372.91,3356.19,896.05,Home Office
ORD-000386,2022-02-12,East,China,Clothing,Men's Jacket,Retail,7,92.17,645.19,265.24,Home Office
ORD-000387,2023-05-19,East,India,Furniture,Bookshelf,Online,5,115.13,575.65,149.26,Consumer
ORD-000388,2022-07-10,West,UK,Grocery,Breakfast Cereal,Online,8,6.2,49.6,14.83,Home Office
ORD-000389,2022-02-02,South,Brazil,Electronics,Wireless Headphones,Online,3,162.61,487.83,181.69,Consumer
ORD-000390,2022-02-10,East,Japan,Electronics,Laptop Pro,Retail,10,1094.93,10949.3,1974.21,Consumer
ORD-000391,2022-10-09,North,USA,Grocery,Olive Oil Premium,Retail,4,18.86,75.44,24.55,Home Office
ORD-000392,2022-09-28,South,Brazil,Electronics,Wireless Headphones,Retail,4,144.99,579.96,235.93,Home Office
ORD-000393,2022-01-24,East,India,Electronics,4K Monitor,Retail,4,429.15,1716.6,432.88,Consumer
ORD-000394,2022-08-13,North,USA,Electronics,4K Monitor,Retail,9,419.21,3772.89,1016.44,Corporate
ORD-000395,2022-01-08,South,Brazil,Clothing,Running Shoes,Online,5,106.6,533.0,195.51,Corporate
ORD-000396,2024-02-11,West,UK,Grocery,Organic Coffee Beans,Online,5,10.85,54.25,17.73,Corporate
ORD-000397,2022-12-31,East,India,Furniture,Standing Desk,Online,1,548.78,548.78,195.58,Consumer
ORD-000398,2022-03-25,South,Brazil,Electronics,4K Monitor,Retail,3,391.73,1175.19,284.05,Consumer
ORD-000399,2022-10-29,East,China,Grocery,Organic Coffee Beans,Retail,16,12.4,198.4,63.08,Corporate
ORD-000400,2022-02-14,East,India,Furniture,Bookshelf,Retail,5,117.27,586.35,179.04,Corporate
ORD-000401,2024-04-10,North,USA,Furniture,Bookshelf,Retail,2,114.56,229.12,72.54,Home Office
ORD-000402,2022-01-19,South,Argentina,Grocery,Olive Oil Premium,Online,11,16.88,185.68,60.88,Home Office
ORD-000403,2023-04-10,West,UK,Clothing,Men's Jacket,Online,5,85.53,427.65,198.24,Home Office
ORD-000404,2022-12-07,West,UK,Electronics,4K Monitor,Online,2,431.19,862.38,245.54,Home Office
ORD-000405,2022-01-01,West,France,Electronics,4K Monitor,Retail,8,381.35,3050.8,696.18,Consumer
ORD-000406,2022-01-02,East,China,Electronics,Smartphone X,Retail,7,835.85,5850.95,1722.58,Consumer
ORD-000407,2022-01-13,East,Japan,Clothing,Women's Dress,Online,4,85.06,340.24,123.89,Home Office
ORD-000408,2023-02-02,West,Germany,Furniture,Ergonomic Chair,Retail,2,246.56,493.12,152.96,Consumer
ORD-000409,2023-06-05,North,USA,Furniture,Ergonomic Chair,Online,2,264.16,528.32,176.11,Corporate
ORD-000410,2022-09-03,South,Argentina,Grocery,Organic Coffee Beans,Online,10,12.56,125.6,32.83,Home Office
ORD-000411,2022-03-08,North,Canada,Grocery,Olive Oil Premium,Retail,10,19.14,191.4,45.04,Corporate
ORD-000412,2022-01-13,South,Argentina,Furniture,Ergonomic Chair,Retail,4,260.19,1040.76,262.34,Home Office
ORD-000413,2023-07-21,East,China,Electronics,Wireless Headphones,Online,2,157.44,314.88,131.54,Consumer
ORD-000414,2022-01-11,North,Canada,Grocery,Breakfast Cereal,Online,12,6.21,74.52,21.93,Home Office
ORD-000415,2022-02-04,North,USA,Furniture,Ergonomic Chair,Online,5,237.82,1189.1,382.21,Corporate
ORD-000416,2022-01-03,West,Germany,Grocery,Breakfast Cereal,Online,6,6.4,38.4,7.75,Home Office
ORD-000417,2022-05-24,West,UK,Furniture,Standing Desk,Online,3,537.0,1611.0,450.19,Corporate
ORD-000418,2022-10-14,North,Canada,Clothing,Women's Dress,Online,4,82.22,328.88,129.22,Corporate
ORD-000419,2022-02-23,South,Brazil,Clothing,Women's Dress,Retail,3,87.38,262.14,98.83,Corporate
ORD-000420,2022-01-26,South,Argentina,Electronics,Smartphone X,Retail,10,732.67,7326.7,1936.86,Consumer
ORD-000421,2022-01-04,North,USA,Clothing,Men's Jacket,Online,4,91.09,364.36,136.7,Consumer
ORD-000422,2022-03-23,South,Argentina,Clothing,Men's Jacket,Retail,6,83.04,498.24,224.71,Home Office
ORD-000423,2022-01-02,East,China,Furniture,Ergonomic Chair,Retail,10,259.03,2590.3,797.6,Home Office
ORD-000424,2022-07-15,East,India,Grocery,Breakfast Cereal,Retail,16,5.55,88.8,18.08,Home Office
ORD-000425,2022-04-02,South,Brazil,Furniture,Bookshelf,Online,2,119.2,238.4,53.84,Consumer
ORD-000426,2022-07-17,West,UK,Furniture,Bookshelf,Retail,8,124.85,998.8,321.35,Corporate
ORD-000427,2023-09-07,South,Brazil,Furniture,Standing Desk,Online,1,524.47,524.47,178.15,Corporate
ORD-000428,2022-11-15,West,Germany,Furniture,Bookshelf,Retail,6,109.54,657.24,142.71,Corporate
ORD-000429,2022-02-02,North,USA,Clothing,Men's Jacket,Online,1,91.98,91.98,31.55,Corporate
ORD-000430,2022-01-05,West,UK,Electronics,Smartphone X,Retail,6,805.78,4834.68,1122.53,Consumer
ORD-000431,2022-04-19,East,India,Clothing,Men's Jacket,Online,1,88.16,88.16,36.7,Home Office
ORD-000432,2022-02-05,South,Argentina,Electronics,Wireless Headphones,Online,2,143.81,287.62,115.94,Home Office
ORD-000433,2022-02-12,South,Brazil,Furniture,Bookshelf,Retail,10,115.57,1155.7,251.5,Consumer
ORD-000434,2022-02-15,West,France,Grocery,Olive Oil Premium,Retail,9,17.44,156.96,39.06,Corporate
ORD-000435,2022-10-29,East,India,Furniture,Standing Desk,Online,5,537.12,2685.6,881.33,Home Office
ORD-000436,2022-12-18,South,Brazil,Grocery,Organic Coffee Beans,Online,10,12.19,121.9,43.5,Consumer
ORD-000437,2022-01-03,East,China,Clothing,Men's Jacket,Online,3,82.37,247.11,83.12,Consumer
ORD-000438,2022-01-11,East,China,Electronics,Smartphone X,Online,1,803.61,803.61,223.87,Consumer
ORD-000439,2022-01-09,South,Brazil,Clothing,Men's Jacket,Online,2,92.46,184.92,72.57,Consumer
ORD-000440,2023-01-16,East,China,Electronics,Laptop Pro,Online,2,1291.03,2582.06,563.57,Consumer
ORD-000441,2022-12-07,East,India,Furniture,Bookshelf,Online,2,118.92,237.84,67.76,Corporate
ORD-000442,2022-08-16,North,USA,Clothing,Running Shoes,Online,3,114.82,344.46,145.4,Home Office
ORD-000443,2023-05-19,South,Brazil,Grocery,Organic Coffee Beans,Online,14,12.15,170.1,54.49,Corporate
ORD-000444,2022-01-02,North,Canada,Clothing,Women's Dress,Online,5,76.64,383.2,178.06,Home Office
ORD-000445,2022-01-02,South,Argentina,Clothing,Women's Dress,Retail,5,85.94,429.7,215.84,Home Office
ORD-000446,2022-12-21,South,Brazil,Grocery,Organic Coffee Beans,Online,7,11.97,83.79,24.6,Consumer
ORD-000447,2023-05-12,South,Argentina,Electronics,Smartphone X,Online,2,767.98,1535.96,385.08,Consumer
ORD-000448,2022-01-03,West,UK,Grocery,Olive Oil Premium,Retail,8,16.26,130.08,29.83,Home Office
ORD-000449,2022-02-03,North,Canada,Clothing,Running Shoes,Online,4,118.7,474.8,208.03,Corporate
ORD-000450,2024-02-27,West,Germany,Electronics,Smartphone X,Retail,10,854.39,8543.9,1926.51,Home Office
ORD-000451,2022-06-15,East,India,Grocery,Organic Coffee Beans,Retail,13,11.67,151.71,38.96,Consumer
ORD-000452,2022-01-08,East,India,Electronics,Wireless Headphones,Online,1,138.98,138.98,43.5,Corporate
